id	x	y	z
10618	12.48897796	3.062124248	-0.789870719
10619	12.58717435	3.062124248	-0.804037726
10620	12.68537074	3.062124248	-0.817628255
10621	12.78356713	3.062124248	-0.830836485
10622	12.88176353	3.062124248	-0.844015446
10623	12.97995992	3.062124248	-0.858031551
10624	13.07815631	3.062124248	-0.874223486
10625	13.17635271	3.062124248	-0.891085102
10626	13.2745491	3.062124248	-0.907608953
10627	13.37274549	3.062124248	-0.923194338
10628	13.47094188	3.062124248	-0.937441408
10629	13.56913828	3.062124248	-0.950299897
10630	13.66733467	3.062124248	-0.961782813
10631	13.76553106	3.062124248	-0.972090258
10632	13.86372745	3.062124248	-0.981825441
10633	13.96192385	3.062124248	-0.991970766
10634	14.06012024	3.062124248	-1.003994827
10635	14.15831663	3.062124248	-1.016571043
10636	14.25651303	3.062124248	-1.028835573
10637	14.35470942	3.062124248	-1.040342462
10638	14.45290581	3.062124248	-1.051046189
10639	14.5511022	3.062124248	-1.060956984
10640	14.6492986	3.062124248	-1.070125744
10641	14.74749499	3.062124248	-1.0787758
10642	14.84569138	3.062124248	-1.087097537
10643	14.94388778	3.062124248	-1.095428702
10644	15.04208417	3.062124248	-1.104408359
10645	15.14028056	3.062124248	-1.114943322
10646	15.23847695	3.062124248	-1.126017453
10647	15.33667335	3.062124248	-1.136938208
10648	15.43486974	3.062124248	-1.147278961
10649	15.53306613	3.062124248	-1.156732797
10650	15.63126253	3.062124248	-1.165268321
10651	15.72945892	3.062124248	-1.172885026
10652	15.82765531	3.062124248	-1.179738851
10653	15.9258517	3.062124248	-1.186447509
10654	16.0240481	3.062124248	-1.194016955
10655	16.12224449	3.062124248	-1.203976125
10656	16.22044088	3.062124248	-1.214700683
10657	16.31863727	3.062124248	-1.225006955
10658	16.41683367	3.062124248	-1.234110614
10659	16.51503006	3.062124248	-1.24176037
10660	16.61322645	3.062124248	-1.24780149
10661	16.71142285	3.062124248	-1.252259686
10662	16.80961924	3.062124248	-1.255694291
10663	16.90781563	3.062124248	-1.258898704
10664	17.00601202	3.062124248	-1.26335281
10665	17.10420842	3.062124248	-1.271260068
10666	17.20240481	3.062124248	-1.280464537
10667	17.3006012	3.062124248	-1.289343841
10668	17.3987976	3.062124248	-1.297078662
10669	17.49699399	3.062124248	-1.3030766
10670	17.59519038	3.062124248	-1.306903085
10671	17.69338677	3.062124248	-1.308801899
10672	17.79158317	3.062124248	-1.309156096
10673	17.88977956	3.062124248	-1.308946799
10674	17.98797595	3.062124248	-1.310324131
10675	18.08617234	3.062124248	-1.316182454
10676	18.18436874	3.062124248	-1.32361866
10677	18.28256513	3.062124248	-1.330706854
10678	18.38076152	3.062124248	-1.33624022
10679	18.47895792	3.062124248	-1.339415386
10680	18.57715431	3.062124248	-1.340308997
10681	18.6753507	3.062124248	-1.339064824
10682	18.77354709	3.062124248	-1.336204782
10683	18.87174349	3.062124248	-1.333181523
10684	18.96993988	3.062124248	-1.332155957
10685	19.06813627	3.062124248	-1.336245099
10686	19.16633267	3.062124248	-1.342278579
10687	19.26452906	3.062124248	-1.347937934
10688	19.36272545	3.062124248	-1.351705931
10689	19.46092184	3.062124248	-1.35315028
10690	19.55911824	3.062124248	-1.351982945
10691	19.65731463	3.062124248	-1.348197918
10692	19.75551102	3.062124248	-1.34259848
10693	19.85370741	3.062124248	-1.336187262
10694	19.95190381	3.062124248	-1.330762445
10695	20.0501002	3.062124248	-1.328993971
10696	20.14829659	3.062124248	-1.328783738
10697	20.24649299	3.062124248	-1.328648368
10698	20.34468938	3.062124248	-1.328060984
10699	20.44288577	3.062124248	-1.326727665
10700	20.54108216	3.062124248	-1.324483815
10701	20.63927856	3.062124248	-1.321558605
10702	20.73747495	3.062124248	-1.318023559
10703	20.83567134	3.062124248	-1.314059577
10704	20.93386774	3.062124248	-1.310522916
10705	21.03206413	3.062124248	-1.308877286
10706	21.13026052	3.062124248	-1.311413524
10707	21.22845691	3.062124248	-1.315001294
10708	21.32665331	3.062124248	-1.317299303
10709	21.4248497	3.062124248	-1.316717955
10710	21.52304609	3.062124248	-1.313008645
10711	21.62124248	3.062124248	-1.306077974
10712	21.71943888	3.062124248	-1.296234249
10713	21.81763527	3.062124248	-1.284813604
10714	21.91583166	3.062124248	-1.273474187
10715	22.01402806	3.062124248	-1.265039162
10716	22.11222445	3.062124248	-1.263591938
10717	22.21042084	3.062124248	-1.264714961
10718	22.30861723	3.062124248	-1.264986269
10719	22.40681363	3.062124248	-1.262947915
10720	22.50501002	3.062124248	-1.257724571
10721	22.60320641	3.062124248	-1.249035049
10722	22.70140281	3.062124248	-1.237748981
10723	22.7995992	3.062124248	-1.224760532
10724	22.89779559	3.062124248	-1.211524527
10725	22.99599198	3.062124248	-1.200582399
10726	23.09418838	3.062124248	-1.195152485
10727	23.19238477	3.062124248	-1.191903253
10728	23.29058116	3.062124248	-1.188636668
10729	23.38877756	3.062124248	-1.183939224
10730	23.48697395	3.062124248	-1.176880781
10731	23.58517034	3.062124248	-1.16757493
10732	23.68336673	3.062124248	-1.156159539
10733	23.78156313	3.062124248	-1.143142263
10734	23.87975952	3.062124248	-1.129994545
10735	23.97795591	3.062124248	-1.118758588
10736	24.0761523	3.062124248	-1.112312912
10737	24.1743487	3.062124248	-1.107784226
10738	24.27254509	3.062124248	-1.103012246
10739	24.37074148	3.062124248	-1.096527834
10740	24.46893788	3.062124248	-1.087995218
10741	24.56713427	3.062124248	-1.077183665
10742	24.66533066	3.062124248	-1.064150024
10743	24.76352705	3.062124248	-1.04973177
10744	24.86172345	3.062124248	-1.034870181
10745	24.95991984	3.062124248	-1.02115834
10746	25.05811623	3.062124248	-1.010923589
10747	25.15631263	3.062124248	-1.002346276
10748	25.25450902	3.062124248	-0.994069658
10749	25.35270541	3.062124248	-0.985591867
10750	25.4509018	3.062124248	-0.976567505
10751	25.5490982	3.062124248	-0.966749386
10752	25.64729459	3.062124248	-0.956288204
10753	25.74549098	3.062124248	-0.945199041
10754	25.84368737	3.062124248	-0.93363537
10755	25.94188377	3.062124248	-0.922537155
10756	26.04008016	3.062124248	-0.913502092
10757	26.13827655	3.062124248	-0.909001381
10758	26.23647295	3.062124248	-0.90563184
10759	26.33466934	3.062124248	-0.900825068
10760	26.43286573	3.062124248	-0.892830921
10761	26.53106212	3.062124248	-0.881436319
10762	26.62925852	3.062124248	-0.866589566
10763	26.72745491	3.062124248	-0.848684644
10764	26.8256513	3.062124248	-0.82919084
10765	26.9238477	3.062124248	-0.809860456
10766	27.02204409	3.062124248	-0.793569683
10767	27.12024048	3.062124248	-0.784426516
10768	27.21843687	3.062124248	-0.778076816
10769	27.31663327	3.062124248	-0.771119665
10770	27.41482966	3.062124248	-0.762185158
10771	27.51302605	3.062124248	-0.750447
10772	27.61122244	3.062124248	-0.735659472
10773	27.70941884	3.062124248	-0.718562732
10774	27.80761523	3.062124248	-0.699840403
10775	27.90581162	3.062124248	-0.680594913
10776	28.00400802	3.062124248	-0.662919758
10777	28.10220441	3.062124248	-0.649573978
10778	28.2004008	3.062124248	-0.637844827
10779	28.29859719	3.062124248	-0.626185519
10780	28.39679359	3.062124248	-0.613775171
10781	28.49498998	3.062124248	-0.600255207
10782	28.59318637	3.062124248	-0.585944014
10783	28.69138277	3.062124248	-0.571018697
10784	28.78957916	3.062124248	-0.555702387
10785	28.88777555	3.062124248	-0.540668615
10786	28.98597194	3.062124248	-0.526766271
10787	29.08416834	3.062124248	-0.515215415
10788	29.18236473	3.062124248	-0.504531885
10789	29.28056112	3.062124248	-0.49354853
10790	29.37875752	3.062124248	-0.481430938
10791	29.47695391	3.062124248	-0.46808508
10792	29.5751503	3.062124248	-0.453460099
10793	29.67334669	3.062124248	-0.437699664
10794	29.77154309	3.062124248	-0.421416844
10795	29.86973948	3.062124248	-0.405236611
10796	29.96793587	3.062124248	-0.390102923
10797	30.06613226	3.062124248	-0.377328938
10798	30.16432866	3.062124248	-0.365823101
10799	30.26252505	3.062124248	-0.354690127
10800	30.36072144	3.062124248	-0.343536777
10801	30.45891784	3.062124248	-0.332039857
10802	30.55711423	3.062124248	-0.31995527
10803	30.65531062	3.062124248	-0.307325277
10804	30.75350701	3.062124248	-0.294147506
10805	30.85170341	3.062124248	-0.280531721
10806	30.9498998	3.062124248	-0.267104234
10807	31.04809619	3.062124248	-0.254860137
10808	31.14629259	3.062124248	-0.245271995
10809	31.24448898	3.062124248	-0.236394905
10810	31.34268537	3.062124248	-0.226740804
10811	31.44088176	3.062124248	-0.215292261
10812	31.53907816	3.062124248	-0.202009718
10813	31.63727455	3.062124248	-0.186925293
10814	31.73547094	3.062124248	-0.170326318
10815	31.83366733	3.062124248	-0.153061723
10816	31.93186373	3.062124248	-0.136039015
10817	32.03006012	3.062124248	-0.120620139
10818	32.12825651	3.062124248	-0.10867167
10819	32.22645291	3.062124248	-0.098128991
10820	32.3246493	3.062124248	-0.087280532
10821	32.42284569	3.062124248	-0.075527535
10822	32.52104208	3.062124248	-0.062529714
10823	32.61923848	3.062124248	-0.04830218
10824	32.71743487	3.062124248	-0.033419055
10825	32.81563126	3.062124248	-0.018362914
10826	32.91382766	3.062124248	-0.003726585
10827	33.01202405	3.062124248	0.009632875
10828	33.11022044	3.062124248	0.020725048
10829	33.20841683	3.062124248	0.031212475
10830	33.30661323	3.062124248	0.042146795
10831	33.40480962	3.062124248	0.054193121
10832	33.50300601	3.062124248	0.067580741
10833	33.6012024	3.062124248	0.081753234
10834	33.6993988	3.062124248	0.096133791
10835	33.79759519	3.062124248	0.11005826
10836	33.89579158	3.062124248	0.123279438
10837	33.99398798	3.062124248	0.136168155
10838	34.09218437	3.062124248	0.149849371
10839	34.19038076	3.062124248	0.163435569
10840	34.28857715	3.062124248	0.176489357
10841	34.38677355	3.062124248	0.188898754
10842	34.48496994	3.062124248	0.200553045
10843	34.58316633	3.062124248	0.211391187
10844	34.68136273	3.062124248	0.221353463
10845	34.77955912	3.062124248	0.230678266
10846	34.87775551	3.062124248	0.239921089
10847	34.9759519	3.062124248	0.25029143
10848	35.0741483	3.062124248	0.263673476
10849	35.17234469	3.062124248	0.278060973
10850	35.27054108	3.062124248	0.292046096
10851	35.36873747	3.062124248	0.304911002
10852	35.46693387	3.062124248	0.316242898
10853	35.56513026	3.062124248	0.325840841
10854	35.66332665	3.062124248	0.333830568
10855	35.76152305	3.062124248	0.34043918
10856	35.85971944	3.062124248	0.346176176
10857	35.95791583	3.062124248	0.352063876
10858	36.05611222	3.062124248	0.359589815
10859	36.15430862	3.062124248	0.367650847
10860	36.25250501	3.062124248	0.375650297
10861	36.3507014	3.062124248	0.383402185
10862	36.4488978	3.062124248	0.390921727
10863	36.54709419	3.062124248	0.39839127
10864	36.64529058	3.062124248	0.405932282
10865	36.74348697	3.062124248	0.413631802
10866	36.84168337	3.062124248	0.421583844
10867	36.93987976	3.062124248	0.429913076
10868	37.03807615	3.062124248	0.438959914
10869	37.13627255	3.062124248	0.449316422
10870	37.23446894	3.062124248	0.460000958
10871	37.33266533	3.062124248	0.470313703
10872	37.43086172	3.062124248	0.479814056
10873	37.52905812	3.062124248	0.488197503
10874	37.62725451	3.062124248	0.49523022
10875	37.7254509	3.062124248	0.501007108
10876	37.82364729	3.062124248	0.505770194
10877	37.92184369	3.062124248	0.510154577
10878	38.02004008	3.062124248	0.515518884
10879	38.11823647	3.062124248	0.523762926
10880	38.21643287	3.062124248	0.533035228
10881	38.31462926	3.062124248	0.542107104
10882	38.41282565	3.062124248	0.550262633
10883	38.51102204	3.062124248	0.557057495
10884	38.60921844	3.062124248	0.562502878
10885	38.70741483	3.062124248	0.56669731
10886	38.80561122	3.062124248	0.570000572
10887	38.90380762	3.062124248	0.573423652
10888	39.00200401	3.062124248	0.578528212
10889	39.1002004	3.062124248	0.587589149
10890	39.19839679	3.062124248	0.598164654
10891	39.29659319	3.062124248	0.608397474
10892	39.39478958	3.062124248	0.616951718
10893	39.49298597	3.062124248	0.623274563
10894	39.59118236	3.062124248	0.627009317
10895	39.68937876	3.062124248	0.628162952
10896	39.78757515	3.062124248	0.627666311
10897	39.88577154	3.062124248	0.626888658
10898	39.98396794	3.062124248	0.628314282
10899	40.08216433	3.062124248	0.63554957
10900	40.18036072	3.062124248	0.645051587
10901	40.27855711	3.062124248	0.65415287
10902	40.37675351	3.062124248	0.661584974
10903	40.4749499	3.062124248	0.66654137
10904	40.57314629	3.062124248	0.66860001
10905	40.67134269	3.062124248	0.668191869
10906	40.76953908	3.062124248	0.665843458
10907	40.86773547	3.062124248	0.662644407
10908	40.96593186	3.062124248	0.660816505
10909	41.06412826	3.062124248	0.663360564
10910	41.16232465	3.062124248	0.667527365
10911	41.26052104	3.062124248	0.67166624
10912	41.35871743	3.062124248	0.674923317
10913	41.45691383	3.062124248	0.676914112
10914	41.55511022	3.062124248	0.67786508
10915	41.65330661	3.062124248	0.677899362
10916	41.75150301	3.062124248	0.677159552
10917	41.8496994	3.062124248	0.676176613
10918	41.94789579	3.062124248	0.675689221
10919	42.04609218	3.062124248	0.677242834
10920	42.14428858	3.062124248	0.683354859
10921	42.24248497	3.062124248	0.690796755
10922	42.34068136	3.062124248	0.697105657
10923	42.43887776	3.062124248	0.701208294
10924	42.53707415	3.062124248	0.702444868
10925	42.63527054	3.062124248	0.700559271
10926	42.73346693	3.062124248	0.696260304
10927	42.83166333	3.062124248	0.690362953
10928	42.92985972	3.062124248	0.684329403
10929	43.02805611	3.062124248	0.680890428
10930	43.12625251	3.062124248	0.683650246
10931	43.2244489	3.062124248	0.688649703
10932	43.32264529	3.062124248	0.693314033
10933	43.42084168	3.062124248	0.696051894
10934	43.51903808	3.062124248	0.695924197
10935	43.61723447	3.062124248	0.693192499
10936	43.71543086	3.062124248	0.688180682
10937	43.81362725	3.062124248	0.681640358
10938	43.91182365	3.062124248	0.675282195
10939	44.01002004	3.062124248	0.671555985
10940	44.10821643	3.062124248	0.67391281
10941	44.20641283	3.062124248	0.678569873
10942	44.30460922	3.062124248	0.682720948
10943	44.40280561	3.062124248	0.684516664
10944	44.501002	3.062124248	0.683559796
10945	44.5991984	3.062124248	0.679644986
10946	44.69739479	3.062124248	0.672979214
10947	44.79559118	3.062124248	0.664746644
10948	44.89378758	3.062124248	0.656398322
10949	44.99198397	3.062124248	0.650414792
10950	45.09018036	3.062124248	0.650391824
10951	45.18837675	3.062124248	0.652753374
10952	45.28657315	3.062124248	0.65473921
10953	45.38476954	3.062124248	0.655125004
10954	45.48296593	3.062124248	0.653109396
10955	45.58116232	3.062124248	0.648284038
10956	45.67935872	3.062124248	0.641279859
10957	45.77755511	3.062124248	0.632783939
10958	45.8757515	3.062124248	0.624108171
10959	45.9739479	3.062124248	0.617865209
10960	46.07214429	3.062124248	0.617436591
10961	46.17034068	3.062124248	0.619196725
10962	46.26853707	3.062124248	0.620762062
10963	46.36673347	3.062124248	0.620602099
10964	46.46492986	3.062124248	0.617722539
10965	46.56312625	3.062124248	0.612262121
10966	46.66132265	3.062124248	0.604370679
10967	46.75951904	3.062124248	0.594556049
10968	46.85771543	3.062124248	0.58426798
10969	46.95591182	3.062124248	0.575427538
11022	3.062124248	3.160320641	1.100028135
11023	3.160320641	3.160320641	1.085252075
11024	3.258517034	3.160320641	1.07015509
11025	3.356713427	3.160320641	1.054438888
11026	3.45490982	3.160320641	1.037857061
11027	3.553106212	3.160320641	1.020421545
11028	3.651302605	3.160320641	1.002312904
11029	3.749498998	3.160320641	0.983614833
11030	3.847695391	3.160320641	0.964725468
11031	3.945891784	3.160320641	0.946599692
11032	4.044088176	3.160320641	0.930429138
11033	4.142284569	3.160320641	0.91718516
11034	4.240480962	3.160320641	0.90502122
11035	4.338677355	3.160320641	0.891631881
11036	4.436873747	3.160320641	0.875540702
11037	4.53507014	3.160320641	0.856356507
11038	4.633266533	3.160320641	0.833918936
11039	4.731462926	3.160320641	0.80894949
11040	4.829659319	3.160320641	0.782835173
11041	4.927855711	3.160320641	0.757194538
11042	5.026052104	3.160320641	0.734288053
11043	5.124248497	3.160320641	0.716032466
11044	5.22244489	3.160320641	0.700217109
11045	5.320641283	3.160320641	0.684314321
11046	5.418837675	3.160320641	0.666875324
11047	5.517034068	3.160320641	0.646880674
11048	5.615230461	3.160320641	0.624372851
11049	5.713426854	3.160320641	0.600082737
11050	5.811623246	3.160320641	0.574807028
11051	5.909819639	3.160320641	0.549883733
11052	6.008016032	3.160320641	0.527017039
11053	6.106212425	3.160320641	0.50732307
11054	6.204408818	3.160320641	0.488682989
11055	6.30260521	3.160320641	0.469302207
11056	6.400801603	3.160320641	0.447960727
11057	6.498997996	3.160320641	0.42471297
11058	6.597194389	3.160320641	0.400361384
11059	6.695390782	3.160320641	0.375647897
11060	6.793587174	3.160320641	0.351362633
11061	6.891783567	3.160320641	0.327989084
11062	6.98997996	3.160320641	0.305750562
11063	7.088176353	3.160320641	0.284626655
11064	7.186372745	3.160320641	0.264176404
11065	7.284569138	3.160320641	0.243858938
11066	7.382765531	3.160320641	0.223349447
11067	7.480961924	3.160320641	0.202601413
11068	7.579158317	3.160320641	0.181520979
11069	7.677354709	3.160320641	0.160190566
11070	7.775551102	3.160320641	0.138866068
11071	7.873747495	3.160320641	0.117780381
11072	7.971943888	3.160320641	0.09732461
11073	8.070140281	3.160320641	0.077812683
11074	8.168336673	3.160320641	0.05873999
11075	8.266533066	3.160320641	0.039517336
11076	8.364729459	3.160320641	0.019834881
11077	8.462925852	3.160320641	-0.000596103
11078	8.561122244	3.160320641	-0.021795958
11079	8.659318637	3.160320641	-0.043499938
11080	8.75751503	3.160320641	-0.065430345
11081	8.855711423	3.160320641	-0.08704681
11082	8.953907816	3.160320641	-0.107614648
11083	9.052104208	3.160320641	-0.126630154
11084	9.150300601	3.160320641	-0.144528691
11085	9.248496994	3.160320641	-0.161814895
11086	9.346693387	3.160320641	-0.179024356
11087	9.44488978	3.160320641	-0.196489459
11088	9.543086172	3.160320641	-0.214340323
11089	9.641282565	3.160320641	-0.23271569
11090	9.739478958	3.160320641	-0.251589494
11091	9.837675351	3.160320641	-0.270709476
11092	9.935871743	3.160320641	-0.289688796
11093	10.03406814	3.160320641	-0.307826924
11094	10.13226453	3.160320641	-0.324469115
11095	10.23046092	3.160320641	-0.340612251
11096	10.32865731	3.160320641	-0.357320406
11097	10.42685371	3.160320641	-0.375128154
11098	10.5250501	3.160320641	-0.394396705
11099	10.62324649	3.160320641	-0.414949411
11100	10.72144289	3.160320641	-0.436275113
11101	10.81963928	3.160320641	-0.457830557
11102	10.91783567	3.160320641	-0.478831687
11103	11.01603206	3.160320641	-0.498405838
11104	11.11422846	3.160320641	-0.515991276
11105	11.21242485	3.160320641	-0.532472598
11106	11.31062124	3.160320641	-0.548776005
11107	11.40881764	3.160320641	-0.565702718
11108	11.50701403	3.160320641	-0.583643461
11109	11.60521042	3.160320641	-0.602598076
11110	11.70340681	3.160320641	-0.622487452
11111	11.80160321	3.160320641	-0.64297332
11112	11.8997996	3.160320641	-0.663622505
11113	11.99799599	3.160320641	-0.684093835
11114	12.09619238	3.160320641	-0.704027005
11115	12.19438878	3.160320641	-0.723012842
11116	12.29258517	3.160320641	-0.740860266
11117	12.39078156	3.160320641	-0.757647957
11118	12.48897796	3.160320641	-0.773566532
11119	12.58717435	3.160320641	-0.788866976
11120	12.68537074	3.160320641	-0.803773529
11121	12.78356713	3.160320641	-0.818510416
11122	12.88176353	3.160320641	-0.833401219
11123	12.97995992	3.160320641	-0.84895828
11124	13.07815631	3.160320641	-0.865697272
11125	13.17635271	3.160320641	-0.882955855
11126	13.2745491	3.160320641	-0.900003713
11127	13.37274549	3.160320641	-0.916327556
11128	13.47094188	3.160320641	-0.931589732
11129	13.56913828	3.160320641	-0.945681637
11130	13.66733467	3.160320641	-0.958694342
11131	13.76553106	3.160320641	-0.970825027
11132	13.86372745	3.160320641	-0.982542848
11133	13.96192385	3.160320641	-0.994557593
11134	14.06012024	3.160320641	-1.007461044
11135	14.15831663	3.160320641	-1.020675643
11136	14.25651303	3.160320641	-1.033603823
11137	14.35470942	3.160320641	-1.045857057
11138	14.45290581	3.160320641	-1.057308632
11139	14.5511022	3.160320641	-1.068013608
11140	14.6492986	3.160320641	-1.078034554
11141	14.74749499	3.160320641	-1.087541197
11142	14.84569138	3.160320641	-1.096807518
11143	14.94388778	3.160320641	-1.10614568
11144	15.04208417	3.160320641	-1.116002272
11145	15.14028056	3.160320641	-1.126782617
11146	15.23847695	3.160320641	-1.138068271
11147	15.33667335	3.160320641	-1.149354395
11148	15.43486974	3.160320641	-1.16029306
11149	15.53306613	3.160320641	-1.170620512
11150	15.63126253	3.160320641	-1.180222112
11151	15.72945892	3.160320641	-1.189187271
11152	15.82765531	3.160320641	-1.197672661
11153	15.9258517	3.160320641	-1.206136798
11154	16.0240481	3.160320641	-1.215339875
11155	16.12224449	3.160320641	-1.225857884
11156	16.22044088	3.160320641	-1.236940429
11157	16.31863727	3.160320641	-1.247776989
11158	16.41683367	3.160320641	-1.257691791
11159	16.51503006	3.160320641	-1.266308475
11160	16.61322645	3.160320641	-1.273600587
11161	16.71142285	3.160320641	-1.279621696
11162	16.80961924	3.160320641	-1.284800722
11163	16.90781563	3.160320641	-1.289990407
11164	17.00601202	3.160320641	-1.296218742
11165	17.10420842	3.160320641	-1.304395999
11166	17.20240481	3.160320641	-1.313689028
11167	17.3006012	3.160320641	-1.32296994
11168	17.3987976	3.160320641	-1.331378893
11169	17.49699399	3.160320641	-1.338438167
11170	17.59519038	3.160320641	-1.343746822
11171	17.69338677	3.160320641	-1.347322054
11172	17.79158317	3.160320641	-1.349728656
11173	17.88977956	3.160320641	-1.351816033
11174	17.98797595	3.160320641	-1.355034261
11175	18.08617234	3.160320641	-1.360727232
11176	18.18436874	3.160320641	-1.367711317
11177	18.28256513	3.160320641	-1.374541233
11178	18.38076152	3.160320641	-1.380268126
11179	18.47895792	3.160320641	-1.384178426
11180	18.57715431	3.160320641	-1.386106048
11181	18.6753507	3.160320641	-1.3864149
11182	18.77354709	3.160320641	-1.385618513
11183	18.87174349	3.160320641	-1.384856469
11184	18.96993988	3.160320641	-1.38578013
11185	19.06813627	3.160320641	-1.389624398
11186	19.16633267	3.160320641	-1.394946348
11187	19.26452906	3.160320641	-1.400187082
11188	19.36272545	3.160320641	-1.404054221
11189	19.46092184	3.160320641	-1.405887525
11190	19.55911824	3.160320641	-1.405614398
11191	19.65731463	3.160320641	-1.403252356
11192	19.75551102	3.160320641	-1.399366629
11193	19.85370741	3.160320641	-1.395023847
11194	19.95190381	3.160320641	-1.391457254
11195	20.0501002	3.160320641	-1.389829516
11196	20.14829659	3.160320641	-1.389450589
11197	20.24649299	3.160320641	-1.389337309
11198	20.34468938	3.160320641	-1.388886206
11199	20.44288577	3.160320641	-1.387932628
11200	20.54108216	3.160320641	-1.386325479
11201	20.63927856	3.160320641	-1.384140095
11202	20.73747495	3.160320641	-1.381628939
11203	20.83567134	3.160320641	-1.379017092
11204	20.93386774	3.160320641	-1.376920549
11205	21.03206413	3.160320641	-1.376411396
11206	21.13026052	3.160320641	-1.37819125
11207	21.22845691	3.160320641	-1.380644207
11208	21.32665331	3.160320641	-1.382203403
11209	21.4248497	3.160320641	-1.381547847
11210	21.52304609	3.160320641	-1.378121686
11211	21.62124248	3.160320641	-1.37213372
11212	21.71943888	3.160320641	-1.363908056
11213	21.81763527	3.160320641	-1.354497577
11214	21.91583166	3.160320641	-1.345605024
11215	22.01402806	3.160320641	-1.339141128
11216	22.11222445	3.160320641	-1.336638384
11217	22.21042084	3.160320641	-1.336236765
11218	22.30861723	3.160320641	-1.335524775
11219	22.40681363	3.160320641	-1.332879047
11220	22.50501002	3.160320641	-1.327745174
